proposal_id,comment_id,arguments name,argument_description,argument types
2135,[41471],Contaminación Acústica,"la contaminación acústica no sólo la producen los vehículos; las calles peatonales como Arenal, tienen una contaminación acústica insufrible, y es producida por las miles de personas que de lunes a domingo pasan por esta calle, que hablan a voces, o que simplemente 200 personas hablando a la vez, pues provocan alboroto.",En contra
2135,[41073],Acceso a Servicios,"Permite el acceso a transporte público, servicios de emergencias y carga y descarga servicios necesarios para los vecinos de la zona.",A favor
2135,[41471],Acceso a Servicios,"Este punto no se que decirte la verdad, es que para mi que puedan acceder taxis, autobuses o carga y descarga, me viene a dar un poco igual, no vivo allí.",En contra
2135,[41073],Aparcamiento,Aumento de plazas de aparcamiento en superficie.,A favor
2135,[41471],Aparcamiento,"No sirve de nada que haya más plazas de aparcamiento en superficie si las mismas van a estar vacía las 24 horas al día, lo disfrutarán los residentes de la zona, y yo creo que ni eso, ya que muchos tendrán plazas de aparcamiento privadas.",En contra
2135,[41073],Uso de Motocicletas,"Si tienes moto, no se penaliza su uso.",A favor
2135,"[41473, 41474]",Uso de Motocicletas,"Me alegra enormemente que las motos puedan acceder, pero yo me compre un coche, y no una moto, entonces no me sirve de nada que las dejen entrar, y desde luego a estas alturas no me voy a comprar una moto, ya me gaste el dinero en un coche.",En contra
2135,[41768],Impuestos y Tarifas,"El Impuesto sobre Vehículos de Tracción Mecánica es un tributo directo que grava la titularidad de los vehículos de esta naturaleza, aptos para circular por las vías públicas, cualesquiera que sean su clase y categoría.",A favor
2135,[40831],Impuestos y Tarifas,"Eso lo dirás tú, el impuesto de circulación, se paga entre otras cosas, por el desgaste que hacen los vehículos en el asfaltado de la ciudad, si yo no puedo acceder a ciertas calles, no desgasto su asfalto, lo hacen sus propios residentes, pero sin embargo, yo pago por el asfaltado de las mismas, y eso no debe de ser así.",En contra
2135,[41456],Desigualdad entre Ciudadanos,"lo único que provocan es la desigualdad entre unos ciudadanos y otros, formando todos parte de la misma sociedad, y pagando los mismos impuestos.",En contra
2135,[41706],Medidas Alternativas,"Conozco el problema de las calefacciones centrales de carbón/gasóleo/gas natural. Ten por supuesto que se luchará por cambiar ese modelo de calefacción, incentivando la instalación de sistemas más limpios.",A favor
2135,[133228],Medidas Alternativas,"Por cierto, todos los problemas de contaminación de Madrid, siempre se achacan a los vehículos, no siendo así en parte, aun quedan en Madrid miles de calefacciones de carbón, que si no lo sabes contaminan como una decena de vehículos, las que no son de carbón, son de gasóleo, que es más de lo mismo, y las que no, son de gas natural, que aunque contamine menos, sigue siendo contaminante.",En contra
2135,[41713],Eficiencia Energética,"La ciudad tiene que ir apostando por energías renovables, y por un modelo de movilidad más sostenible.",A favor
2135,[41470],Eficiencia Energética,"Por cierto, el transporte público como el metro y la renfe, se mueven gracias a la electricidad, producida como te he explicado antes, en su mitad de manera contaminante.",En contra
2135,[40403],Equidad en el Acceso,"Puede entrar en esos barrio, siempre que sea residente o pida el oportuno permiso tiene que justificarlo El impuesto que paga no es de circulación, sino de posesión. Por tener un coche, debe pagar los impuestos que conlleva su posesión.",En contra
2135,[41713],Impacto Económico,"Menos mal que hace calor, porque sino estaríamos muchísimo peor. Hay que ir poco a poco contra el problema.",A favor
2135,[41476],Impacto Económico,"Por cerrar 3 ó 4 barrios, Madrid va a continuar contaminado. Continua. Continuación ya tengo el depósito del coche lleno para todo el mes, y no me da la gana de gastarme entre 3€ y 4€ extras para ir a trabajar, ya me los he gastado en combustible. Parece que somos europeos para lo que nos conviene, para todo lo demás, somos españoles. Que ruina de país!",En contra
2135,[41701],Impacto Social,"Solo con eso, se demuestra que las zonas APR mejorar la sostenibilidad de la zona. Lo de la contaminación, se nota sin duda.",A favor
